Dicentrarchus,labrax,3.25,8.25,1000:238:1,0.01
Dicentrarchus,labrax,3.25,8.75,1000:238:2,0.01
Dicentrarchus,labrax,3.75,8.25,1000:238:3,0.01
Dicentrarchus,labrax,3.75,8.75,1000:238:4,0.01
Dicentrarchus,labrax,3.25,9.25,1000:239:1,0.01
Dicentrarchus,labrax,3.25,9.75,1000:239:2,0.01
Dicentrarchus,labrax,3.75,9.25,1000:239:3,0.01
Dicentrarchus,labrax,3.75,9.75,1000:239:4,0.01
Dicentrarchus,labrax,4.25,5.25,1000:245:1,0.01
Dicentrarchus,labrax,4.25,5.75,1000:245:2,0.01
Dicentrarchus,labrax,4.75,5.25,1000:245:3,0.01
Dicentrarchus,labrax,4.75,5.75,1000:245:4,0.01
Dicentrarchus,labrax,4.25,6.25,1000:246:1,0.01
Dicentrarchus,labrax,4.25,6.75,1000:246:2,0.01
Dicentrarchus,labrax,4.25,7.25,1000:247:1,0.01
Dicentrarchus,labrax,4.25,7.75,1000:247:2,0.01
Dicentrarchus,labrax,4.75,7.75,1000:247:4,0.01
Dicentrarchus,labrax,4.25,8.25,1000:248:1,0.01
Dicentrarchus,labrax,4.25,8.75,1000:248:2,0.01
Dicentrarchus,labrax,4.75,8.25,1000:248:3,0.01
Dicentrarchus,labrax,4.75,8.75,1000:248:4,0.01
Dicentrarchus,labrax,4.25,9.25,1000:249:1,0.01
Dicentrarchus,labrax,5.25,0.25,1000:350:1,0.08
Dicentrarchus,labrax,5.75,0.25,1000:350:3,0.09
Dicentrarchus,labrax,5.75,0.75,1000:350:4,0.09
Dicentrarchus,labrax,5.75,1.25,1000:351:3,0.06
Dicentrarchus,labrax,5.25,4.75,1000:354:2,0.01
Dicentrarchus,labrax,5.75,4.75,1000:354:4,0.01
Dicentrarchus,labrax,6.25,1.25,1000:361:1,0.06
Dicentrarchus,labrax,6.25,1.75,1000:361:2,0.06
Dicentrarchus,labrax,6.25,2.25,1000:362:1,0.05
Dicentrarchus,labrax,6.25,2.75,1000:362:2,0.05
Dicentrarchus,labrax,6.25,3.25,1000:363:1,0.04
Dicentrarchus,labrax,6.25,3.75,1000:363:2,0.04
Dicentrarchus,labrax,6.25,4.25,1000:364:1,0.02
Dicentrarchus,labrax,6.25,4.75,1000:364:2,0.02
Dicentrarchus,labrax,5.25,5.25,1000:455:1,0.01
Dicentrarchus,labrax,5.75,5.25,1000:455:3,0.01
Dicentrarchus,labrax,0.25,42.75,1004:102:2,0.12
Dicentrarchus,labrax,0.25,43.25,1004:103:1,0.13
Dicentrarchus,labrax,0.75,43.25,1004:103:3,0.13
Dicentrarchus,labrax,0.75,43.75,1004:103:4,0.13
Dicentrarchus,labrax,0.75,44.25,1004:104:3,0.12
Dicentrarchus,labrax,1.25,44.25,1004:114:1,0.13
Dicentrarchus,labrax,1.25,44.75,1004:114:2,0.13
Dicentrarchus,labrax,1.75,44.75,1004:114:4,0.13
Dicentrarchus,labrax,1.75,45.25,1004:215:3,0.13
Dicentrarchus,labrax,2.25,45.25,1004:225:1,0.12
Dicentrarchus,labrax,2.25,45.75,1004:225:2,0.12
Dicentrarchus,labrax,2.25,46.25,1004:226:1,0.12
Dicentrarchus,labrax,2.75,46.25,1004:226:3,0.12
Dicentrarchus,labrax,2.75,46.75,1004:226:4,0.12
Dicentrarchus,labrax,3.25,46.75,1004:236:2,0.12
Dicentrarchus,labrax,3.25,47.25,1004:237:1,0.12
Dicentrarchus,labrax,3.75,47.25,1004:237:3,0.12
Dicentrarchus,labrax,3.75,47.75,1004:237:4,0.12
Dicentrarchus,labrax,4.25,47.75,1004:247:2,0.12
Dicentrarchus,labrax,4.25,48.25,1004:248:1,0.12
Dicentrarchus,labrax,4.75,48.25,1004:248:3,0.12
Dicentrarchus,labrax,5.25,48.25,1004:458:1,0.13
Dicentrarchus,labrax,5.25,48.75,1004:458:2,0.13
Dicentrarchus,labrax,5.75,48.75,1004:458:4,0.13
Dicentrarchus,labrax,5.75,49.25,1004:459:3,0.12
Dicentrarchus,labrax,6.25,48.75,1004:468:2,0.12
Dicentrarchus,labrax,6.25,49.25,1004:469:1,0.13
Dicentrarchus,labrax,6.75,49.25,1004:469:3,0.13
Dicentrarchus,labrax,6.75,49.75,1004:469:4,0.06
Dicentrarchus,labrax,7.25,49.25,1004:479:1,0.14
Dicentrarchus,labrax,7.25,49.75,1004:479:2,0.14
Dicentrarchus,labrax,7.75,49.75,1004:479:4,0.14
Dicentrarchus,labrax,7.75,50.25,1005:370:3,0.13
Dicentrarchus,labrax,8.25,50.25,1005:380:1,0.14
Dicentrarchus,labrax,8.75,50.25,1005:380:3,0.14
Dicentrarchus,labrax,8.75,50.75,1005:380:4,0.14
Dicentrarchus,labrax,9.25,50.75,1005:390:2,0.13
Dicentrarchus,labrax,9.75,50.75,1005:390:4,0.13
Dicentrarchus,labrax,9.75,51.25,1005:391:3,0.14
Dicentrarchus,labrax,8.25,107.25,1010:487:1,0.01
Dicentrarchus,labrax,8.25,107.75,1010:487:2,0.01
Dicentrarchus,labrax,8.75,107.25,1010:487:3,0.01
Dicentrarchus,labrax,8.75,107.75,1010:487:4,0.01
Dicentrarchus,labrax,9.25,106.25,1010:496:1,0.03
Dicentrarchus,labrax,9.25,106.75,1010:496:2,0.03
Dicentrarchus,labrax,9.75,106.25,1010:496:3,0.01
Dicentrarchus,labrax,9.75,106.75,1010:496:4,0.03
Dicentrarchus,labrax,9.25,107.25,1010:497:1,0.03
Dicentrarchus,labrax,9.25,107.75,1010:497:2,0.03
Dicentrarchus,labrax,9.75,107.25,1010:497:3,0.03
Dicentrarchus,labrax,9.75,107.75,1010:497:4,0.03
Dicentrarchus,labrax,9.25,108.25,1010:498:1,0.01
Dicentrarchus,labrax,9.25,108.75,1010:498:2,0.01
Dicentrarchus,labrax,9.75,108.25,1010:498:3,0.01
Dicentrarchus,labrax,9.75,108.75,1010:498:4,0.01
Dicentrarchus,labrax,10.25,50.75,1105:100:2,0.09
Dicentrarchus,labrax,10.25,51.25,1105:101:1,0.14
Dicentrarchus,labrax,10.25,51.75,1105:101:2,0.09
Dicentrarchus,labrax,10.75,51.25,1105:101:3,0.11
Dicentrarchus,labrax,10.75,51.75,1105:101:4,0.08
Dicentrarchus,labrax,11.75,50.25,1105:110:3,0.04
Dicentrarchus,labrax,11.75,50.75,1105:110:4,0.04
Dicentrarchus,labrax,11.25,51.25,1105:111:1,0.08
Dicentrarchus,labrax,11.25,51.75,1105:111:2,0.01
Dicentrarchus,labrax,11.75,51.25,1105:111:3,0.1
Dicentrarchus,labrax,11.75,51.75,1105:111:4,0.1
Dicentrarchus,labrax,11.75,52.75,1105:112:4,0.13
Dicentrarchus,labrax,11.75,53.25,1105:113:3,0.14
Dicentrarchus,labrax,11.75,53.75,1105:113:4,0.14
Dicentrarchus,labrax,12.25,50.75,1105:120:2,0.04
Dicentrarchus,labrax,12.25,51.25,1105:121:1,0.09
Dicentrarchus,labrax,12.25,52.25,1105:122:1,0.12
Dicentrarchus,labrax,12.25,52.75,1105:122:2,0.12
Dicentrarchus,labrax,12.25,53.25,1105:123:1,0.14
Dicentrarchus,labrax,12.25,53.75,1105:123:2,0.14
Dicentrarchus,labrax,12.75,53.25,1105:123:3,0.14
Dicentrarchus,labrax,12.75,53.75,1105:123:4,0.14
Dicentrarchus,labrax,12.25,54.25,1105:124:1,0.15
Dicentrarchus,labrax,12.25,54.75,1105:124:2,0.15
Dicentrarchus,labrax,12.75,54.25,1105:124:3,0.15
Dicentrarchus,labrax,12.75,54.75,1105:124:4,0.15
Dicentrarchus,labrax,14.75,50.25,1105:140:3,0.03
Dicentrarchus,labrax,15.25,50.25,1105:350:1,0.05
Dicentrarchus,labrax,15.25,50.75,1105:350:2,0.06
Dicentrarchus,labrax,15.25,51.25,1105:351:1,0.09
Dicentrarchus,labrax,15.25,51.75,1105:351:2,0.09
Dicentrarchus,labrax,15.75,51.75,1105:351:4,0.09
Dicentrarchus,labrax,15.25,52.25,1105:352:1,0.11
Dicentrarchus,labrax,15.75,52.25,1105:352:3,0.11
Dicentrarchus,labrax,16.25,52.25,1105:362:1,0.14
Dicentrarchus,labrax,16.25,52.75,1105:362:2,0.14
Dicentrarchus,labrax,16.75,52.75,1105:362:4,0.14
Dicentrarchus,labrax,16.75,53.25,1105:363:3,0.15
Dicentrarchus,labrax,16.75,53.75,1105:363:4,0.15
Dicentrarchus,labrax,16.75,54.25,1105:364:3,0.17
Dicentrarchus,labrax,16.75,54.75,1105:364:4,0.17
Dicentrarchus,labrax,17.25,54.25,1105:374:1,0.17
Dicentrarchus,labrax,17.25,54.75,1105:374:2,0.14
Dicentrarchus,labrax,17.25,55.25,1105:475:1,0.12
Dicentrarchus,labrax,17.75,55.25,1105:475:3,0.12
Dicentrarchus,labrax,17.75,55.75,1105:475:4,0.13
Dicentrarchus,labrax,17.75,56.25,1105:476:3,0.13
Dicentrarchus,labrax,17.75,56.75,1105:476:4,0.12
Dicentrarchus,labrax,17.75,57.25,1105:477:3,0.17
Dicentrarchus,labrax,18.25,56.25,1105:486:1,0.12
Dicentrarchus,labrax,18.25,56.75,1105:486:2,0.08
Dicentrarchus,labrax,18.75,56.75,1105:486:4,0.09
Dicentrarchus,labrax,18.25,57.25,1105:487:1,0.16
Dicentrarchus,labrax,18.75,57.25,1105:487:3,0.13
Dicentrarchus,labrax,19.25,57.75,1105:497:2,0.14
Dicentrarchus,labrax,19.75,57.75,1105:497:4,0.03
Dicentrarchus,labrax,19.75,58.25,1105:498:3,0.18
Dicentrarchus,labrax,19.25,69.75,1106:499:2,0.04
Dicentrarchus,labrax,19.75,69.75,1106:499:4,0.04
Dicentrarchus,labrax,18.25,70.75,1107:380:2,0.01
Dicentrarchus,labrax,18.75,70.25,1107:380:3,0.01
Dicentrarchus,labrax,18.75,70.75,1107:380:4,0.01
Dicentrarchus,labrax,18.25,71.25,1107:381:1,0.01
Dicentrarchus,labrax,18.25,71.75,1107:381:2,0.01
Dicentrarchus,labrax,18.75,71.25,1107:381:3,0.01
Dicentrarchus,labrax,18.75,71.75,1107:381:4,0.01
Dicentrarchus,labrax,18.25,72.25,1107:382:1,0.02
Dicentrarchus,labrax,18.25,72.75,1107:382:2,0.02
Dicentrarchus,labrax,18.75,72.25,1107:382:3,0.02
Dicentrarchus,labrax,18.75,72.75,1107:382:4,0.02
Dicentrarchus,labrax,18.25,73.25,1107:383:1,0.01
Dicentrarchus,labrax,19.25,70.25,1107:390:1,0.01
Dicentrarchus,labrax,19.25,70.75,1107:390:2,0.03
Dicentrarchus,labrax,19.75,70.25,1107:390:3,0.03
Dicentrarchus,labrax,19.75,70.75,1107:390:4,0.04
Dicentrarchus,labrax,19.25,71.25,1107:391:1,0.04
Dicentrarchus,labrax,19.25,71.75,1107:391:2,0.04
Dicentrarchus,labrax,19.75,71.25,1107:391:3,0.04
Dicentrarchus,labrax,19.75,71.75,1107:391:4,0.04
Dicentrarchus,labrax,19.25,72.25,1107:392:1,0.04
Dicentrarchus,labrax,19.25,72.75,1107:392:2,0.05
Dicentrarchus,labrax,19.75,72.25,1107:392:3,0.03
Dicentrarchus,labrax,19.75,72.75,1107:392:4,0.04
Dicentrarchus,labrax,10.25,106.75,1110:206:2,0.05
Dicentrarchus,labrax,10.25,107.25,1110:207:1,0.04
Dicentrarchus,labrax,10.25,107.75,1110:207:2,0.04
Dicentrarchus,labrax,10.75,107.75,1110:207:4,0.04
Dicentrarchus,labrax,10.25,108.25,1110:208:1,0.02
Dicentrarchus,labrax,10.25,108.75,1110:208:2,0.02
Dicentrarchus,labrax,10.75,108.25,1110:208:3,0.02
Dicentrarchus,labrax,10.75,108.75,1110:208:4,0.02
Dicentrarchus,labrax,10.25,109.25,1110:209:1,0.01
Dicentrarchus,labrax,10.25,109.75,1110:209:2,0.01
Dicentrarchus,labrax,10.75,109.25,1110:209:3,0.01
Dicentrarchus,labrax,11.25,108.25,1110:218:1,0.03
Dicentrarchus,labrax,11.25,108.75,1110:218:2,0.03
Dicentrarchus,labrax,11.25,109.25,1110:219:1,0.02
Dicentrarchus,labrax,11.25,109.75,1110:219:2,0.02
Dicentrarchus,labrax,11.75,109.25,1110:219:3,0.02
Dicentrarchus,labrax,11.75,109.75,1110:219:4,0.02
Dicentrarchus,labrax,12.25,109.25,1110:229:1,0.04
Dicentrarchus,labrax,12.25,109.75,1110:229:2,0.04
Dicentrarchus,labrax,12.75,109.25,1110:229:3,0.04
Dicentrarchus,labrax,12.75,109.75,1110:229:4,0.04
Dicentrarchus,labrax,13.25,109.25,1110:239:1,0.05
Dicentrarchus,labrax,13.25,109.75,1110:239:2,0.05
Dicentrarchus,labrax,13.75,109.25,1110:239:3,0.05
Dicentrarchus,labrax,14.75,108.75,1110:248:4,0.08
Dicentrarchus,labrax,14.25,109.25,1110:249:1,0.07
Dicentrarchus,labrax,14.75,109.25,1110:249:3,0.07
Dicentrarchus,labrax,15.25,108.75,1110:458:2,0.1
Dicentrarchus,labrax,15.75,108.25,1110:458:3,0.1
Dicentrarchus,labrax,15.75,108.75,1110:458:4,0.1
Dicentrarchus,labrax,15.25,109.25,1110:459:1,0.09
Dicentrarchus,labrax,15.25,109.75,1110:459:2,0.03
Dicentrarchus,labrax,15.75,109.25,1110:459:3,0.09
Dicentrarchus,labrax,16.25,107.75,1110:467:2,0.13
Dicentrarchus,labrax,16.75,107.25,1110:467:3,0.13
Dicentrarchus,labrax,16.75,107.75,1110:467:4,0.13
Dicentrarchus,labrax,16.25,108.25,1110:468:1,0.12
Dicentrarchus,labrax,16.25,108.75,1110:468:2,0.12
Dicentrarchus,labrax,16.75,108.25,1110:468:3,0.12
Dicentrarchus,labrax,16.75,108.75,1110:468:4,0.12
Dicentrarchus,labrax,16.25,109.25,1110:469:1,0.1
Dicentrarchus,labrax,16.75,109.25,1110:469:3,0.1
Dicentrarchus,labrax,16.75,109.75,1110:469:4,0.1
Dicentrarchus,labrax,17.25,106.75,1110:476:2,0.16
Dicentrarchus,labrax,17.75,106.25,1110:476:3,0.16
Dicentrarchus,labrax,17.75,106.75,1110:476:4,0.16
Dicentrarchus,labrax,17.25,107.25,1110:477:1,0.15
Dicentrarchus,labrax,17.25,107.75,1110:477:2,0.04
Dicentrarchus,labrax,17.75,107.25,1110:477:3,0.03
Dicentrarchus,labrax,17.75,107.75,1110:477:4,0.02
Dicentrarchus,labrax,17.25,108.25,1110:478:1,0.1
Dicentrarchus,labrax,17.25,108.75,1110:478:2,0.14
Dicentrarchus,labrax,17.75,108.25,1110:478:3,0.14
Dicentrarchus,labrax,17.75,108.75,1110:478:4,0.14
Dicentrarchus,labrax,17.25,109.25,1110:479:1,0.13
Dicentrarchus,labrax,17.25,109.75,1110:479:2,0.13
Dicentrarchus,labrax,17.75,109.25,1110:479:3,0.13
Dicentrarchus,labrax,17.75,109.75,1110:479:4,0.13
Dicentrarchus,labrax,18.75,105.75,1110:485:4,0.17
Dicentrarchus,labrax,18.25,106.25,1110:486:1,0.18
Dicentrarchus,labrax,18.25,106.75,1110:486:2,0.18
Dicentrarchus,labrax,18.75,106.25,1110:486:3,0.18
Dicentrarchus,labrax,18.25,107.75,1110:487:2,0.13
Dicentrarchus,labrax,18.75,107.75,1110:487:4,0.01
Dicentrarchus,labrax,18.25,108.25,1110:488:1,0.18
Dicentrarchus,labrax,18.25,108.75,1110:488:2,0.18
Dicentrarchus,labrax,18.75,108.25,1110:488:3,0.18
Dicentrarchus,labrax,18.75,108.75,1110:488:4,0.18
Dicentrarchus,labrax,18.25,109.25,1110:489:1,0.18
Dicentrarchus,labrax,18.25,109.75,1110:489:2,0.18
Dicentrarchus,labrax,19.75,106.75,1110:496:4,0.13
Dicentrarchus,labrax,19.25,108.25,1110:498:1,0.17
Dicentrarchus,labrax,15.75,111.25,1111:351:3,0.02
Dicentrarchus,labrax,16.25,111.75,1111:361:2,0.05
Dicentrarchus,labrax,16.75,111.75,1111:361:4,0.06
Dicentrarchus,labrax,16.25,112.25,1111:362:1,0.03
Dicentrarchus,labrax,16.25,112.75,1111:362:2,0.01
Dicentrarchus,labrax,16.75,112.25,1111:362:3,0.02
Dicentrarchus,labrax,16.75,112.75,1111:362:4,0.01
Dicentrarchus,labrax,17.25,110.25,1111:370:1,0.11
Dicentrarchus,labrax,17.75,110.25,1111:370:3,0.11
Dicentrarchus,labrax,17.75,110.75,1111:370:4,0.11
Dicentrarchus,labrax,17.25,111.25,1111:371:1,0.05
Dicentrarchus,labrax,17.25,111.75,1111:371:2,0.03
Dicentrarchus,labrax,17.25,112.25,1111:372:1,0.03
Dicentrarchus,labrax,18.25,110.25,1111:380:1,0.16
Dicentrarchus,labrax,18.25,110.75,1111:380:2,0.16
Dicentrarchus,labrax,18.75,110.25,1111:380:3,0.16
Dicentrarchus,labrax,18.75,110.75,1111:380:4,0.16
Dicentrarchus,labrax,18.25,111.25,1111:381:1,0.01
Dicentrarchus,labrax,18.75,111.25,1111:381:3,0.15
Dicentrarchus,labrax,19.75,112.25,1111:392:3,0.17
Dicentrarchus,labrax,19.75,113.25,1111:393:3,0.11
Dicentrarchus,labrax,19.75,113.75,1111:393:4,0.05
Dicentrarchus,labrax,18.25,120.25,1112:380:1,0.02
Dicentrarchus,labrax,18.25,120.75,1112:380:2,0.03
Dicentrarchus,labrax,18.75,120.75,1112:380:4,0.03
Dicentrarchus,labrax,18.25,121.75,1112:381:2,0.02
Dicentrarchus,labrax,18.75,121.25,1112:381:3,0.02
Dicentrarchus,labrax,18.75,121.75,1112:381:4,0.02
Dicentrarchus,labrax,18.25,122.25,1112:382:1,0.01
Dicentrarchus,labrax,18.75,122.25,1112:382:3,0.01
Dicentrarchus,labrax,19.25,121.25,1112:391:1,0.05
Dicentrarchus,labrax,19.25,121.75,1112:391:2,0.04
Dicentrarchus,labrax,25.75,34.25,1203:354:3,0.06
Dicentrarchus,labrax,25.75,34.75,1203:354:4,0.06
Dicentrarchus,labrax,26.75,33.75,1203:363:4,0.08
Dicentrarchus,labrax,26.25,34.25,1203:364:1,0.07
Dicentrarchus,labrax,26.75,34.25,1203:364:3,0.07
Dicentrarchus,labrax,27.25,33.75,1203:373:2,0.19
Dicentrarchus,labrax,27.75,33.75,1203:373:4,0.19
Dicentrarchus,labrax,27.25,34.25,1203:374:1,0.17
Dicentrarchus,labrax,27.75,34.25,1203:374:3,0.17
Dicentrarchus,labrax,27.75,34.75,1203:374:4,0.17
Dicentrarchus,labrax,28.25,33.75,1203:383:2,0.18
Dicentrarchus,labrax,28.75,33.25,1203:383:3,0.18
Dicentrarchus,labrax,28.25,34.25,1203:384:1,0.07
Dicentrarchus,labrax,28.25,34.75,1203:384:2,0.11
Dicentrarchus,labrax,28.75,34.75,1203:384:4,0.05
Dicentrarchus,labrax,29.25,32.75,1203:392:2,0.08
Dicentrarchus,labrax,29.75,32.25,1203:392:3,0.08
Dicentrarchus,labrax,29.75,32.75,1203:392:4,0.08
Dicentrarchus,labrax,29.25,34.75,1203:394:2,0.09
Dicentrarchus,labrax,29.75,34.75,1203:394:4,0.15
Dicentrarchus,labrax,27.75,35.25,1203:475:3,0.15
Dicentrarchus,labrax,27.75,35.75,1203:475:4,0.15
Dicentrarchus,labrax,28.25,35.25,1203:485:1,0.16
Dicentrarchus,labrax,28.75,48.25,1204:488:3,0.13
Dicentrarchus,labrax,28.75,48.75,1204:488:4,0.13
Dicentrarchus,labrax,29.25,47.75,1204:497:2,0.14
Dicentrarchus,labrax,29.75,47.75,1204:497:4,0.14
Dicentrarchus,labrax,29.25,48.25,1204:498:1,0.12
Dicentrarchus,labrax,29.25,48.75,1204:498:2,0.12
Dicentrarchus,labrax,29.75,48.25,1204:498:3,0.13
Dicentrarchus,labrax,29.75,48.75,1204:498:4,0.1
Dicentrarchus,labrax,29.25,49.25,1204:499:1,0.02
Dicentrarchus,labrax,29.25,49.75,1204:499:2,0.02
Dicentrarchus,labrax,29.75,49.25,1204:499:3,0.02
Dicentrarchus,labrax,29.75,49.75,1204:499:4,0.02
Dicentrarchus,labrax,24.25,54.25,1205:144:1,0.01
Dicentrarchus,labrax,24.75,54.25,1205:144:3,0.01
Dicentrarchus,labrax,24.75,54.75,1205:144:4,0.01
Dicentrarchus,labrax,20.25,57.75,1205:207:2,0.06
Dicentrarchus,labrax,20.25,58.25,1205:208:1,0.13
Dicentrarchus,labrax,20.25,58.75,1205:208:2,0.18
Dicentrarchus,labrax,20.75,58.75,1205:208:4,0.19
Dicentrarchus,labrax,20.75,59.25,1205:209:3,0.15
Dicentrarchus,labrax,21.25,58.75,1205:218:2,0.18
Dicentrarchus,labrax,21.25,59.25,1205:219:1,0.14
Dicentrarchus,labrax,21.25,59.75,1205:219:2,0.14
Dicentrarchus,labrax,21.75,59.25,1205:219:3,0.18
Dicentrarchus,labrax,21.75,59.75,1205:219:4,0.11
Dicentrarchus,labrax,22.25,59.75,1205:229:2,0.13
Dicentrarchus,labrax,22.75,59.25,1205:229:3,0.14
Dicentrarchus,labrax,22.75,59.75,1205:229:4,0.15
Dicentrarchus,labrax,23.75,57.25,1205:237:3,0.02
Dicentrarchus,labrax,23.75,57.75,1205:237:4,0.03
Dicentrarchus,labrax,23.25,58.75,1205:238:2,0.06
Dicentrarchus,labrax,23.75,58.25,1205:238:3,0.07
Dicentrarchus,labrax,23.75,58.75,1205:238:4,0.07
Dicentrarchus,labrax,23.25,59.25,1205:239:1,0.11
Dicentrarchus,labrax,25.25,54.25,1205:354:1,0.01
Dicentrarchus,labrax,25.25,54.75,1205:354:2,0.01
Dicentrarchus,labrax,25.75,54.25,1205:354:3,0.01
Dicentrarchus,labrax,25.75,54.75,1205:354:4,0.01
Dicentrarchus,labrax,26.25,54.25,1205:364:1,0.01
Dicentrarchus,labrax,26.25,54.75,1205:364:2,0.04
Dicentrarchus,labrax,26.75,54.25,1205:364:3,0.04
Dicentrarchus,labrax,26.75,54.75,1205:364:4,0.04
Dicentrarchus,labrax,29.25,50.25,1205:390:1,0.02
Dicentrarchus,labrax,29.75,50.25,1205:390:3,0.02
Dicentrarchus,labrax,29.75,50.75,1205:390:4,0.02
Dicentrarchus,labrax,25.75,55.25,1205:455:3,0.02
Dicentrarchus,labrax,25.75,55.75,1205:455:4,0.02
Dicentrarchus,labrax,25.25,58.25,1205:458:1,0.03
Dicentrarchus,labrax,25.25,58.75,1205:458:2,0.03
Dicentrarchus,labrax,25.75,58.25,1205:458:3,0.03
Dicentrarchus,labrax,25.75,58.75,1205:458:4,0.03
Dicentrarchus,labrax,25.25,59.25,1205:459:1,0.06
Dicentrarchus,labrax,25.25,59.75,1205:459:2,0.06
Dicentrarchus,labrax,26.25,55.25,1205:465:1,0.02
Dicentrarchus,labrax,26.25,55.75,1205:465:2,0.02
Dicentrarchus,labrax,26.75,55.25,1205:465:3,0.02
Dicentrarchus,labrax,26.75,55.75,1205:465:4,0.02
Dicentrarchus,labrax,26.25,57.25,1205:467:1,0.01
Dicentrarchus,labrax,26.75,57.25,1205:467:3,0.01
Dicentrarchus,labrax,27.25,55.75,1205:475:2,0.05
Dicentrarchus,labrax,27.25,56.25,1205:476:1,0.04
Dicentrarchus,labrax,27.25,56.75,1205:476:2,0.04
Dicentrarchus,labrax,24.75,61.25,1206:141:3,0.13
Dicentrarchus,labrax,24.75,61.75,1206:141:4,0.12
Dicentrarchus,labrax,24.75,62.25,1206:142:3,0.13
Dicentrarchus,labrax,24.75,62.75,1206:142:4,0.11
Dicentrarchus,labrax,24.75,63.25,1206:143:3,0.12
Dicentrarchus,labrax,24.75,64.25,1206:144:3,0.11
Dicentrarchus,labrax,24.75,64.75,1206:144:4,0.04
Dicentrarchus,labrax,20.25,69.75,1206:209:2,0.07
Dicentrarchus,labrax,20.75,69.25,1206:209:3,0.07
Dicentrarchus,labrax,20.75,69.75,1206:209:4,0.07
Dicentrarchus,labrax,21.25,68.25,1206:218:1,0.03
Dicentrarchus,labrax,21.25,68.75,1206:218:2,0.1
Dicentrarchus,labrax,21.75,68.25,1206:218:3,0.1
Dicentrarchus,labrax,21.75,68.75,1206:218:4,0.1
Dicentrarchus,labrax,21.25,69.25,1206:219:1,0.1
Dicentrarchus,labrax,21.25,69.75,1206:219:2,0.1
Dicentrarchus,labrax,21.75,69.25,1206:219:3,0.1
Dicentrarchus,labrax,21.75,69.75,1206:219:4,0.1
Dicentrarchus,labrax,22.25,67.75,1206:227:2,0.12
Dicentrarchus,labrax,22.75,67.25,1206:227:3,0.12
Dicentrarchus,labrax,22.75,67.75,1206:227:4,0.12
Dicentrarchus,labrax,22.25,68.25,1206:228:1,0.12
Dicentrarchus,labrax,22.25,68.75,1206:228:2,0.12
Dicentrarchus,labrax,22.75,68.25,1206:228:3,0.12
Dicentrarchus,labrax,22.75,68.75,1206:228:4,0.12
Dicentrarchus,labrax,22.25,69.25,1206:229:1,0.12
Dicentrarchus,labrax,22.75,69.25,1206:229:3,0.12
Dicentrarchus,labrax,22.75,69.75,1206:229:4,0.12
Dicentrarchus,labrax,23.25,66.75,1206:236:2,0.05
Dicentrarchus,labrax,23.75,66.25,1206:236:3,0.01
Dicentrarchus,labrax,23.75,66.75,1206:236:4,0.09
Dicentrarchus,labrax,23.25,67.25,1206:237:1,0.14
Dicentrarchus,labrax,23.25,67.75,1206:237:2,0.13
Dicentrarchus,labrax,23.75,67.25,1206:237:3,0.14
Dicentrarchus,labrax,23.75,67.75,1206:237:4,0.07
Dicentrarchus,labrax,23.25,68.25,1206:238:1,0.1
Dicentrarchus,labrax,23.25,68.75,1206:238:2,0.14
Dicentrarchus,labrax,23.75,68.25,1206:238:3,0.1
